file,expression,valence,arousal
Dataset\images\4110.jpg,2,-0.701703,-0.43554
Dataset\images\4111.jpg,5,-0.730739,0.421022
Dataset\images\4112.jpg,5,-0.857143,0.420635
Dataset\images\4113.jpg,0,-0.101626,0.159698
Dataset\images\4114.jpg,4,-0.0532327,0.696864
Dataset\images\4115.jpg,6,-0.542562,0.711125
Dataset\images\4118.jpg,7,-0.416183,0.493612
Dataset\images\412.jpg,6,-0.575881,0.783972
Dataset\images\4120.jpg,5,-0.462246,0.234996
Dataset\images\4121.jpg,1,0.851723,0.0967867
Dataset\images\4122.jpg,6,-0.46324,0.796971
Dataset\images\4123.jpg,5,-0.708161,0.482315
Dataset\images\4124.jpg,0,0.015873,0.00793651
Dataset\images\4125.jpg,0,0.0348675,0.0448296
Dataset\images\4127.jpg,6,-0.667828,0.43554
Dataset\images\4128.jpg,5,-0.754936,0.377468
Dataset\images\413.jpg,2,-0.520594,-0.36365
Dataset\images\4130.jpg,2,-0.36295,-0.227449
Dataset\images\4131.jpg,3,0.462093,0.869361
Dataset\images\4132.jpg,5,-0.571429,0.31746
Dataset\images\4135.jpg,0,-0.0555556,-0.047619
Dataset\images\4136.jpg,1,0.527487,0.0822687
Dataset\images\4137.jpg,4,-0.120983,0.764615
Dataset\images\4138.jpg,0,0.0,0.0338753
Dataset\images\414.jpg,2,-0.418174,-0.421941
Dataset\images\4140.jpg,4,-0.0873016,0.849206
Dataset\images\4141.jpg,7,-0.140341,0.36295
Dataset\images\4142.jpg,6,-0.436436,0.868551
Dataset\images\4143.jpg,4,-0.125823,0.769454
Dataset\images\4144.jpg,7,-0.647914,0.67952
Dataset\images\4145.jpg,2,-0.696677,-0.283264
Dataset\images\4146.jpg,3,0.319396,0.706543
Dataset\images\4147.jpg,1,0.763458,0.327812
Dataset\images\4149.jpg,3,-0.043554,0.846883
Dataset\images\415.jpg,6,-0.31746,0.626984
Dataset\images\4150.jpg,4,-0.111305,0.754936
Dataset\images\4151.jpg,5,-0.784288,0.416991
Dataset\images\4152.jpg,0,0.015873,0.0
Dataset\images\4158.jpg,5,-0.367789,0.237127
Dataset\images\416.jpg,2,-0.621118,-0.189786
Dataset\images\4160.jpg,3,-0.043554,0.662989
Dataset\images\4161.jpg,5,-0.750097,0.411343
Dataset\images\4162.jpg,0,-0.0555556,-0.0238095
Dataset\images\4163.jpg,1,0.674603,-0.047619
Dataset\images\4164.jpg,6,-0.432552,0.74644
Dataset\images\4165.jpg,2,-0.603175,-0.261905
Dataset\images\4166.jpg,4,-0.0629113,0.300039
Dataset\images\4167.jpg,3,0.348675,0.607691
Dataset\images\4168.jpg,7,0.087108,0.614595
Dataset\images\4169.jpg,3,0.133713,0.474465
Dataset\images\417.jpg,1,0.774336,-0.0948167
Dataset\images\4170.jpg,5,-0.865079,0.484127
Dataset\images\4171.jpg,6,-0.473202,0.821877
Dataset\images\4173.jpg,1,0.754936,0.0677507
Dataset\images\4174.jpg,2,-0.866706,-0.224148
Dataset\images\4176.jpg,1,0.68254,0.047619
Dataset\images\4177.jpg,7,-0.329075,0.372629
Dataset\images\4178.jpg,1,0.900116,-0.14518
Dataset\images\4179.jpg,5,-0.809524,0.420635
Dataset\images\418.jpg,3,0.14234,0.573671
Dataset\images\4180.jpg,6,-0.452381,0.738095
Dataset\images\4181.jpg,4,-0.0822687,0.904956
Dataset\images\4183.jpg,3,0.488773,0.551684
Dataset\images\4184.jpg,7,-0.634921,0.619048
Dataset\images\4185.jpg,5,-0.732195,0.479351
Dataset\images\4186.jpg,0,0.015873,-0.00793651
Dataset\images\4187.jpg,7,-0.508069,0.662483
Dataset\images\4189.jpg,7,-0.256485,0.285521
Dataset\images\419.jpg,4,-0.0774293,0.759775
Dataset\images\4190.jpg,7,-0.522648,0.585559
Dataset\images\4191.jpg,5,-0.579365,0.309524
Dataset\images\4193.jpg,2,-0.564182,-0.393375
Dataset\images\4194.jpg,1,0.734127,0.0793651
Dataset\images\4195.jpg,0,-0.207039,-0.0905797
Dataset\images\4196.jpg,3,0.232919,0.625431
Dataset\images\4197.jpg,7,-0.666667,0.619048
Dataset\images\4198.jpg,2,-0.643631,-0.396825
Dataset\images\42.jpg,2,-0.844784,-0.324086
Dataset\images\420.jpg,5,-0.734956,0.474659
Dataset\images\4200.jpg,0,0.0298864,0.114565
Dataset\images\4202.jpg,3,0.172533,0.603865
Dataset\images\4203.jpg,4,-0.043554,0.677507
Dataset\images\4204.jpg,5,-0.421312,0.604961
Dataset\images\4205.jpg,0,0.00431332,-0.00431332
Dataset\images\4206.jpg,7,-0.658149,0.65331
Dataset\images\4207.jpg,7,-0.632111,0.668984
Dataset\images\4208.jpg,0,0.0,0.00967867
Dataset\images\4209.jpg,6,-0.483969,0.741077
Dataset\images\421.jpg,4,-0.0677507,0.793651
Dataset\images\4211.jpg,6,-0.166667,0.349206
Dataset\images\4212.jpg,0,-0.243665,0.0626566
Dataset\images\4213.jpg,7,-0.658149,0.65331
Dataset\images\4214.jpg,6,-0.458259,0.796971
Dataset\images\4215.jpg,3,0.378561,0.607691
Dataset\images\4216.jpg,3,0.166667,0.801587
Dataset\images\4217.jpg,1,0.643087,0.0267953
Dataset\images\4218.jpg,6,-0.103175,0.293651
Dataset\images\4219.jpg,5,-0.765579,0.463176
Dataset\images\422.jpg,2,-0.960317,-0.18254
Dataset\images\4220.jpg,1,0.474255,0.0193573
Dataset\images\4221.jpg,1,0.396825,0.0952381
Dataset\images\4222.jpg,4,-0.0387147,0.721061
Dataset\images\4223.jpg,2,-0.445078,-0.18797
Dataset\images\4224.jpg,0,-0.0555556,-0.0634921
Dataset\images\4225.jpg,1,0.47619,0.015873
Dataset\images\4228.jpg,4,-0.0483933,0.677507
Dataset\images\4229.jpg,6,-0.293651,0.634921
Dataset\images\423.jpg,6,-0.696864,0.430701
Dataset\images\4230.jpg,1,0.767085,0.393505
Dataset\images\4231.jpg,0,0.0,0.00793651
Dataset\images\4232.jpg,7,-0.65873,0.634921
Dataset\images\4235.jpg,7,-0.650794,0.626984
Dataset\images\4236.jpg,7,-0.440379,0.469415
Dataset\images\4237.jpg,6,-0.411343,0.682346
Dataset\images\4238.jpg,3,-0.0632111,0.85335
Dataset\images\4239.jpg,4,-0.149432,0.876669
Dataset\images\424.jpg,5,-0.634921,0.746032
Dataset\images\4241.jpg,4,-0.15873,0.753968
Dataset\images\4243.jpg,6,-0.522487,0.701058
Dataset\images\4244.jpg,1,0.822687,0.0241967
Dataset\images\4245.jpg,2,-0.505282,-0.287092
Dataset\images\4247.jpg,0,-0.0038279,0.0
Dataset\images\4248.jpg,3,0.0316056,0.884956
Dataset\images\4250.jpg,4,-0.0952381,0.603175
Dataset\images\4252.jpg,1,0.754936,0.0532327
Dataset\images\4254.jpg,0,0.0,-0.100134
Dataset\images\4256.jpg,5,-0.619435,0.440379
Dataset\images\4258.jpg,3,0.0842815,0.827012
Dataset\images\4259.jpg,1,0.734629,0.0904159
Dataset\images\4260.jpg,1,0.510957,-0.0474083
Dataset\images\4261.jpg,5,-0.597729,0.478183
Dataset\images\4263.jpg,4,-0.206349,0.912698
Dataset\images\4264.jpg,6,-0.333914,0.280681
Dataset\images\4265.jpg,2,-0.689223,-0.211466
Dataset\images\4266.jpg,7,-0.634921,0.619048
Dataset\images\4267.jpg,2,-0.721061,-0.367789
Dataset\images\4268.jpg,5,-0.714286,0.357143
Dataset\images\4269.jpg,5,-0.742731,0.510957
Dataset\images\427.jpg,2,-0.769841,-0.373016
Dataset\images\4270.jpg,6,-0.484127,0.666667
Dataset\images\4271.jpg,3,-0.214286,0.634921
Dataset\images\4272.jpg,0,0.0193573,-0.183895
Dataset\images\4274.jpg,4,-0.0873016,0.68254
Dataset\images\4275.jpg,6,-0.159593,0.427019
Dataset\images\4276.jpg,0,-0.384534,0.205436
Dataset\images\4277.jpg,1,0.928571,0.15873
Dataset\images\428.jpg,0,-0.0873016,-0.0793651
Dataset\images\4280.jpg,0,-0.43554,0.101626
Dataset\images\4281.jpg,7,-0.65331,0.658149
Dataset\images\4282.jpg,6,-0.36295,0.880759
Dataset\images\4283.jpg,7,-0.626984,0.626984
Dataset\images\4285.jpg,6,-0.428571,0.68254
Dataset\images\4286.jpg,0,0.00862664,-0.0431332
Dataset\images\4289.jpg,6,-0.7259,0.532327
Dataset\images\429.jpg,5,-0.761905,0.634921
Dataset\images\4291.jpg,6,-0.460317,0.650794
Dataset\images\4292.jpg,0,0.0948167,-0.421407
Dataset\images\4293.jpg,1,0.799412,0.254948
Dataset\images\4296.jpg,1,0.841097,0.297619
Dataset\images\4297.jpg,6,-0.515873,0.269841
Dataset\images\4299.jpg,3,-0.026338,0.890223
Dataset\images\430.jpg,0,-0.015873,0.0
Dataset\images\4300.jpg,0,0.0,0.0
Dataset\images\4302.jpg,6,-0.357143,0.285714
Dataset\images\4303.jpg,1,0.563492,0.0
Dataset\images\4305.jpg,7,-0.730159,0.619048
Dataset\images\4306.jpg,5,-0.597729,0.468221
Dataset\images\4307.jpg,4,-0.0560732,0.388199
Dataset\images\4308.jpg,2,-0.507936,-0.015873
Dataset\images\431.jpg,3,0.198413,0.81746
Dataset\images\4310.jpg,3,0.0907538,0.560538
Dataset\images\4312.jpg,2,-0.886631,-0.179319
Dataset\images\4314.jpg,5,-0.857143,0.412698
Dataset\images\4315.jpg,5,-0.719645,0.45552
Dataset\images\4317.jpg,0,-0.015873,-0.0555556
Dataset\images\4318.jpg,1,0.851723,0.222609
Dataset\images\4319.jpg,0,0.440379,-0.0967867
Dataset\images\432.jpg,0,-0.0714286,-0.031746
Dataset\images\4321.jpg,4,-0.15276,0.790139
Dataset\images\4322.jpg,2,-0.750097,-0.430701
Dataset\images\4323.jpg,1,0.813492,0.00661376
Dataset\images\4326.jpg,7,-0.425861,0.469415
Dataset\images\4327.jpg,1,0.861401,0.237127
Dataset\images\433.jpg,2,-0.648172,-0.283035
Dataset\images\4330.jpg,2,-0.522648,-0.159698
Dataset\images\4333.jpg,4,-0.00483933,0.963027
Dataset\images\4334.jpg,4,-0.115887,0.811209
Dataset\images\4336.jpg,4,-0.0952381,0.626984
Dataset\images\4339.jpg,7,-0.614595,0.614595
Dataset\images\434.jpg,5,-0.712736,0.46741
Dataset\images\4340.jpg,5,-0.711382,0.469415
Dataset\images\4341.jpg,3,0.261324,0.696864
Dataset\images\4343.jpg,2,-0.888889,-0.166667
Dataset\images\4344.jpg,4,-0.222609,0.793651
Dataset\images\4345.jpg,2,-0.800674,-0.358196
Dataset\images\4346.jpg,0,-0.321323,0.0790139
Dataset\images\4348.jpg,7,-0.650794,0.690476
Dataset\images\4349.jpg,4,-0.169356,0.891612
Dataset\images\435.jpg,2,-0.134921,-0.357143
Dataset\images\4350.jpg,3,0.388889,0.896825
Dataset\images\4352.jpg,1,0.952381,0.142857
Dataset\images\4353.jpg,4,-0.189633,0.758533
Dataset\images\4355.jpg,3,-0.00483933,0.522648
Dataset\images\4357.jpg,1,0.65873,0.142857
Dataset\images\4358.jpg,4,-0.0873016,0.65873
Dataset\images\4360.jpg,3,0.169377,0.609756
Dataset\images\4361.jpg,5,-0.793651,0.388889
Dataset\images\4363.jpg,4,-0.0919473,0.914634
Dataset\images\4364.jpg,3,-0.445219,0.648471
Dataset\images\4365.jpg,1,0.759775,0.087108
Dataset\images\4367.jpg,5,-0.777778,0.468254
Dataset\images\4369.jpg,4,-0.114565,0.856744
Dataset\images\437.jpg,3,0.285521,0.662989
Dataset\images\4370.jpg,2,-0.933991,-0.0629113
Dataset\images\4371.jpg,5,-0.802879,0.485755
Dataset\images\4374.jpg,4,-0.111111,0.769841
Dataset\images\4375.jpg,3,0.0238095,0.539683
Dataset\images\4376.jpg,3,0.150794,0.738095
Dataset\images\4377.jpg,4,-0.1843,0.83682
Dataset\images\4379.jpg,3,0.241967,0.590399
Dataset\images\438.jpg,1,0.779133,-0.154859
Dataset\images\4380.jpg,6,-0.523809,0.15873
Dataset\images\4381.jpg,6,-0.0634921,0.285714
Dataset\images\4382.jpg,3,0.0677507,0.866241
Dataset\images\4383.jpg,5,-0.254486,0.560732
Dataset\images\4384.jpg,3,0.50813,0.803329
Dataset\images\4385.jpg,2,-0.734595,-0.222539
Dataset\images\4386.jpg,4,-0.164537,0.788811
Dataset\images\4387.jpg,5,-0.662989,0.329075
Dataset\images\4388.jpg,5,-0.711382,0.503291
Dataset\images\4389.jpg,4,-0.058072,0.929152
Dataset\images\439.jpg,7,-0.547619,0.68254
Dataset\images\4390.jpg,4,-0.0704722,0.933756
Dataset\images\4394.jpg,4,-0.0532327,0.827526
Dataset\images\4395.jpg,1,0.562861,0.244073
Dataset\images\4396.jpg,6,-0.774336,0.458281
Dataset\images\4399.jpg,6,-0.285714,0.626984
Dataset\images\44.jpg,7,-0.237127,0.237127
Dataset\images\4400.jpg,4,-0.183895,0.774293
Dataset\images\4402.jpg,6,-0.29036,0.474255
Dataset\images\4403.jpg,6,-0.293651,0.571429
Dataset\images\4404.jpg,1,0.79849,0.21777
Dataset\images\4405.jpg,6,-0.436508,0.253968
Dataset\images\4406.jpg,2,-0.301587,-0.134921
Dataset\images\4407.jpg,2,-0.65873,-0.293651
Dataset\images\441.jpg,1,0.452381,0.0714286
Dataset\images\4412.jpg,0,0.0,0.015873
Dataset\images\4414.jpg,2,-0.738784,-0.264125
Dataset\images\4415.jpg,6,-0.522648,0.353271
Dataset\images\4416.jpg,4,-0.0919473,0.745257
Dataset\images\4418.jpg,1,0.444444,0.0634921
Dataset\images\4419.jpg,2,-0.646998,-0.224293
Dataset\images\442.jpg,0,0.0,0.0
Dataset\images\4420.jpg,6,-0.166667,0.349206
Dataset\images\4421.jpg,7,-0.304878,0.367789
Dataset\images\4422.jpg,6,-0.269841,0.484127
Dataset\images\4424.jpg,4,-0.116144,0.846883
Dataset\images\4426.jpg,1,0.825397,0.015873
Dataset\images\4427.jpg,5,-0.464576,0.682346
Dataset\images\4429.jpg,6,-0.412698,0.801587
Dataset\images\443.jpg,0,0.0431332,0.163906
Dataset\images\4430.jpg,0,0.0,0.0114837
Dataset\images\4431.jpg,1,0.784288,0.2247
Dataset\images\4432.jpg,6,-0.412698,0.65873
Dataset\images\4434.jpg,0,-0.0714286,-0.0396825
Dataset\images\4435.jpg,5,-0.716221,0.43554
Dataset\images\4437.jpg,1,0.754936,0.469415
Dataset\images\4438.jpg,3,0.198413,0.833333
Dataset\images\4439.jpg,3,0.368599,0.537956
Dataset\images\444.jpg,3,-0.0822687,0.590399
Dataset\images\4440.jpg,7,-0.633953,0.648471
Dataset\images\4441.jpg,1,0.420635,0.0793651
Dataset\images\4443.jpg,7,-0.642857,0.642857
Dataset\images\4444.jpg,5,-0.65873,0.301587
Dataset\images\4448.jpg,4,-0.159394,0.886631
Dataset\images\4449.jpg,4,-0.173831,0.816477
Dataset\images\445.jpg,2,-0.809524,-0.373016
Dataset\images\4450.jpg,5,-0.758533,0.505689
Dataset\images\4451.jpg,1,0.842624,0.101547
Dataset\images\4452.jpg,7,-0.454897,0.503291
Dataset\images\4453.jpg,5,-0.687185,0.483933
Dataset\images\4454.jpg,7,-0.626984,0.674603
Dataset\images\4455.jpg,7,-0.650063,0.626566
Dataset\images\4457.jpg,7,-0.626984,0.65873
Dataset\images\4458.jpg,0,-0.00431332,0.0905797
Dataset\images\4459.jpg,4,-0.110189,0.687062
Dataset\images\446.jpg,0,-0.0952381,-0.0873016
Dataset\images\4460.jpg,5,-0.888889,0.396825
Dataset\images\4462.jpg,7,-0.358111,0.401665
Dataset\images\4463.jpg,3,-0.043554,0.662989
Dataset\images\4464.jpg,3,0.391986,0.87108
Dataset\images\4466.jpg,2,-0.34127,-0.134921
Dataset\images\4468.jpg,2,-0.396825,-0.174603
Dataset\images\4469.jpg,4,-0.0755059,0.93879
Dataset\images\447.jpg,4,-0.125313,0.853697
Dataset\images\4470.jpg,7,-0.353271,0.430701
Dataset\images\4471.jpg,0,0.0258799,-0.00431332
Dataset\images\4473.jpg,5,-0.904762,0.396825
Dataset\images\4474.jpg,2,-0.912698,-0.031746
Dataset\images\4478.jpg,5,-0.730739,0.367789
Dataset\images\4479.jpg,1,0.920635,0.198413
Dataset\images\448.jpg,3,0.0238095,0.460317
Dataset\images\4480.jpg,2,-0.616291,-0.260297
Dataset\images\4481.jpg,1,0.704333,0.122493
Dataset\images\4482.jpg,6,-0.779604,0.463548
Dataset\images\4483.jpg,5,-0.396825,0.65873
Dataset\images\4486.jpg,6,-0.444444,0.166667
Dataset\images\4487.jpg,6,-0.594158,0.689223
Dataset\images\4489.jpg,5,-0.833333,0.412698
Dataset\images\449.jpg,4,-0.12416,0.650015
Dataset\images\4490.jpg,3,0.142857,0.81746
Dataset\images\4491.jpg,2,-0.552105,-0.207039
Dataset\images\4492.jpg,5,-0.745257,0.445219
Dataset\images\4493.jpg,0,0.00793651,0.0238095
Dataset\images\4495.jpg,4,-0.111111,0.777778
Dataset\images\4496.jpg,4,-0.0822687,0.827526
Dataset\images\4497.jpg,3,0.126984,0.531746
Dataset\images\4499.jpg,5,-0.745257,0.348432
Dataset\images\45.jpg,3,0.187567,0.803858
Dataset\images\450.jpg,1,0.537295,0.163295
Dataset\images\4500.jpg,3,-0.0210704,0.884956
Dataset\images\4503.jpg,2,-0.888889,-0.365079
Dataset\images\4504.jpg,5,-0.244709,0.568783
Dataset\images\4505.jpg,1,0.735579,0.111305
Dataset\images\4506.jpg,7,-0.459737,0.503291
Dataset\images\4507.jpg,6,-0.438596,0.763272
Dataset\images\4508.jpg,0,0.00793651,0.00793651
Dataset\images\4509.jpg,4,-0.174338,0.801953
Dataset\images\451.jpg,5,-0.880952,0.261905
Dataset\images\4511.jpg,0,0.0,-0.00967867
Dataset\images\4512.jpg,1,0.500421,0.15276
Dataset\images\4513.jpg,6,-0.245859,0.560732
Dataset\images\4514.jpg,4,-0.0677507,0.358111
Dataset\images\4516.jpg,4,-0.087108,0.783972
Dataset\images\4518.jpg,3,0.207684,0.808485
Dataset\images\4519.jpg,3,0.190476,0.968254
Dataset\images\452.jpg,2,-0.126984,-0.603175
Dataset\images\4520.jpg,2,-0.142857,-0.31746
Dataset\images\4521.jpg,6,-0.428571,0.206349
Dataset\images\4523.jpg,5,-0.706349,0.444444
Dataset\images\4524.jpg,2,-0.809524,-0.277778
Dataset\images\4525.jpg,0,0.015873,0.0
Dataset\images\4526.jpg,3,0.134921,0.698413
Dataset\images\4527.jpg,1,0.945767,0.21164
Dataset\images\4529.jpg,1,0.612464,0.0421069
Dataset\images\453.jpg,6,-0.451692,0.715817
Dataset\images\4530.jpg,0,-0.0172846,-0.0388903
Dataset\images\4531.jpg,3,-0.00793651,0.388889
Dataset\images\4532.jpg,1,0.785024,0.112146
Dataset\images\4533.jpg,3,0.301148,0.573671
Dataset\images\4534.jpg,5,-0.724856,0.377529
Dataset\images\4536.jpg,1,0.901484,0.0992063
Dataset\images\4538.jpg,5,-0.783972,0.474255
Dataset\images\454.jpg,3,0.150794,0.611111
Dataset\images\4541.jpg,6,-0.333333,0.666667
Dataset\images\4545.jpg,2,-0.166667,-0.404762
Dataset\images\4547.jpg,4,-0.074889,0.361533
Dataset\images\4548.jpg,5,-0.753266,0.505689
Dataset\images\455.jpg,5,-0.611111,0.753968
Dataset\images\4550.jpg,4,-0.0727513,0.787037
Dataset\images\4551.jpg,0,0.396825,-0.140341
Dataset\images\4552.jpg,6,-0.412698,0.642857
Dataset\images\4554.jpg,3,0.120983,0.890437
Dataset\images\4555.jpg,0,0.0448296,0.0647539
Dataset\images\4557.jpg,6,-0.166667,0.349206
Dataset\images\4558.jpg,1,0.77199,0.0805781
Dataset\images\456.jpg,1,0.772066,0.368599
Dataset\images\4560.jpg,0,0.0,-0.0241967
Dataset\images\4561.jpg,1,0.373016,-0.0714286
Dataset\images\4563.jpg,7,-0.531746,0.230159
Dataset\images\4565.jpg,0,-0.015873,0.015873
Dataset\images\4566.jpg,2,-0.880952,-0.134921
Dataset\images\4568.jpg,3,0.150794,0.738095
Dataset\images\4569.jpg,5,-0.689495,0.637847
Dataset\images\4571.jpg,2,-0.333333,-0.134921
Dataset\images\4572.jpg,4,-0.0952381,0.706349
Dataset\images\4573.jpg,0,0.00793651,-0.015873
Dataset\images\4575.jpg,1,0.65873,0.214286
Dataset\images\4576.jpg,3,0.198413,0.880952
Dataset\images\4577.jpg,5,-0.757233,0.45208
Dataset\images\4578.jpg,2,-0.507936,-0.325397
Dataset\images\458.jpg,7,-0.633953,0.638792
Dataset\images\4580.jpg,6,-0.393505,0.727236
Dataset\images\4583.jpg,2,-0.556418,-0.168219
Dataset\images\4585.jpg,3,0.154859,0.498451
Dataset\images\4586.jpg,0,-0.149432,-0.0896593
Dataset\images\4587.jpg,1,0.827526,0.130662
Dataset\images\4589.jpg,7,-0.571041,0.677507
Dataset\images\459.jpg,5,-0.928571,0.31746
Dataset\images\4591.jpg,3,0.238095,0.809524
Dataset\images\4593.jpg,4,-0.0967867,0.750097
Dataset\images\4594.jpg,2,-0.34127,-0.277778
Dataset\images\4596.jpg,4,-0.0967867,0.745257
Dataset\images\4597.jpg,1,0.888889,0.174603
Dataset\images\4598.jpg,7,-0.585559,0.624274
Dataset\images\4599.jpg,3,0.338713,0.60271
Dataset\images\460.jpg,1,0.769841,0.396825
Dataset\images\4601.jpg,7,-0.648471,0.643631
Dataset\images\4602.jpg,4,-0.103175,0.761905
Dataset\images\4603.jpg,4,-0.103175,0.785714
Dataset\images\4604.jpg,0,-0.00793651,0.00793651
Dataset\images\4605.jpg,0,-0.0560732,0.146653
Dataset\images\4606.jpg,2,-0.230159,-0.309524
Dataset\images\4607.jpg,4,-0.0967867,0.774293
Dataset\images\4610.jpg,1,0.515873,-0.166667
Dataset\images\4611.jpg,7,-0.626984,0.642857
Dataset\images\4612.jpg,3,0.111305,0.856562
Dataset\images\4613.jpg,1,0.701703,-0.29036
Dataset\images\4616.jpg,3,0.111111,0.960317
Dataset\images\4617.jpg,7,-0.440379,0.469415
Dataset\images\4618.jpg,1,0.582298,-0.0733264
Dataset\images\462.jpg,3,-0.0338753,0.779133
Dataset\images\4620.jpg,0,0.00793651,-0.00793651
Dataset\images\4621.jpg,3,0.174603,0.650794
Dataset\images\4622.jpg,2,-0.412698,-0.190476
Dataset\images\4623.jpg,4,-0.111111,0.984127
Dataset\images\4624.jpg,2,-0.811915,-0.194262
Dataset\images\4625.jpg,4,-0.029036,0.716221
Dataset\images\4626.jpg,4,-0.0919473,0.788811
Dataset\images\4628.jpg,0,-0.142857,-0.15873
Dataset\images\4629.jpg,2,-0.67626,-0.358655
Dataset\images\4630.jpg,0,0.0,0.0
Dataset\images\4631.jpg,7,-0.662989,0.667828
Dataset\images\4633.jpg,6,-0.404762,0.865079
Dataset\images\4634.jpg,3,0.0603865,0.280366
Dataset\images\4636.jpg,3,0.363618,0.572823
Dataset\images\4638.jpg,7,-0.643631,0.662989
Dataset\images\4639.jpg,1,0.782128,0.0842624
Dataset\images\464.jpg,7,-0.51305,0.672445
Dataset\images\4640.jpg,0,0.015873,0.0
Dataset\images\4641.jpg,1,0.873016,0.277778
Dataset\images\4642.jpg,5,-0.702186,0.218218
Dataset\images\4644.jpg,6,-0.421407,0.489886
Dataset\images\4647.jpg,7,-0.430701,0.483933
Dataset\images\465.jpg,1,0.47619,0.00793651
Dataset\images\4651.jpg,6,-0.484127,0.642857
Dataset\images\4652.jpg,1,0.101817,-0.391604
Dataset\images\4653.jpg,2,-0.65873,-0.285714
Dataset\images\4654.jpg,1,0.896825,0.396825
Dataset\images\4655.jpg,7,-0.619048,0.626984
Dataset\images\4656.jpg,0,-0.0172846,-0.015124
Dataset\images\4658.jpg,7,-0.585559,0.682346
Dataset\images\466.jpg,5,-0.612672,0.478183
Dataset\images\4660.jpg,2,-0.938831,-0.188734
Dataset\images\4662.jpg,7,0.222222,0.444444
Dataset\images\4663.jpg,5,-0.788811,0.36295
Dataset\images\4664.jpg,6,-0.562169,0.641534
Dataset\images\4665.jpg,5,-0.769454,0.454897
Dataset\images\4666.jpg,2,-0.849206,-0.349206
Dataset\images\4667.jpg,2,-0.634921,-0.34127
Dataset\images\467.jpg,5,-0.626984,0.47619
Dataset\images\4671.jpg,1,0.452381,0.0
Dataset\images\4672.jpg,7,-0.658149,0.667828
Dataset\images\4673.jpg,4,-0.0885835,0.652493
Dataset\images\4676.jpg,6,-0.365137,0.799412
Dataset\images\4677.jpg,7,-0.65331,0.667828
Dataset\images\4679.jpg,7,-0.517809,0.561363
Dataset\images\468.jpg,5,-0.116144,0.488773
Dataset\images\4680.jpg,1,0.666667,0.0873016
Dataset\images\4682.jpg,3,0.269841,0.888889
Dataset\images\4683.jpg,7,-0.230159,0.52381
Dataset\images\4684.jpg,2,-0.619048,-0.365079
Dataset\images\4685.jpg,5,-0.746032,0.412698
Dataset\images\4686.jpg,2,-0.696864,-0.261324
Dataset\images\4687.jpg,0,0.0238095,0.0
Dataset\images\4689.jpg,3,0.0776398,0.396825
